"title","rating","travelDate","publishedDate","text","url","user/avatar","user/avatar/height","user/avatar/id","user/avatar/image","user/avatar/width","user/contributions/helpfulVotes","user/contributions/totalContributions","user/link","user/name","user/userId","user/userLocation","user/userLocation/id","user/userLocation/name","user/userLocation/shortName","user/username","ownerResponse","ownerResponse/connectionToSubject","ownerResponse/id","ownerResponse/lang","ownerResponse/publishedDate","ownerResponse/responder","ownerResponse/text","placeInfo/address","placeInfo/addressObj/city","placeInfo/addressObj/country","placeInfo/addressObj/postalcode","placeInfo/addressObj/state","placeInfo/addressObj/street1","placeInfo/addressObj/street2","placeInfo/id","placeInfo/latitude","placeInfo/locationString","placeInfo/longitude","placeInfo/name","placeInfo/numberOfReviews","placeInfo/rating","placeInfo/ratingHistogram/count1","placeInfo/ratingHistogram/count2","placeInfo/ratingHistogram/count3","placeInfo/ratingHistogram/count4","placeInfo/ratingHistogram/count5","placeInfo/webUrl","placeInfo/website"
"Loved the stay and service of the hotel","5","2016-12","2017-02-15","It is one of the fine hotels I stayed with excellent viewpoint and comfortable ambiance of the hotel. This hotel is little away from mallroad but does not matter. Food is good and service is excellent. I certainly recommend you to stay in this hotel if you are visiting Shimla. But, you have to check rates, as they may change as per seasons. Sometimes, you can get good deals from OYO even though hotel rates are high.","https://www.tripadvisor.com/ShowUserReviews-g304552-d1144763-r460251713-Treebo_The_Alpine_Heritage_Residency-Shimla_Shimla_District_Himachal_Pradesh.html",,"50","171164597","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/33/c3/b5/mohana-k.jpg","50","75","57","www.tripadvisor.com/Profile/kris201602","krishna","545E9C7379BDC18F7CB87EACB4D393BE",,"297628","Bengaluru, India","Bengaluru","kris201602",,,,,,,,"Near Stop Opposite Talland Milsington Estate Chotta Shimla, Shimla 171001 India","Shimla","India","171001",,"Near Stop Opposite Talland Milsington Estate"," Chotta Shimla","1144763","31.09284","Shimla, Shimla District, Himachal Pradesh","77.17413","Treebo The Alpine Heritage Residency","129","4","15","5","18","15","76","https://www.tripadvisor.com/Hotel_Review-g304552-d1144763-Reviews-Treebo_The_Alpine_Heritage_Residency-Shimla_Shimla_District_Himachal_Pradesh.html","https://www.treebo.com/hotels-in-shimla/treebo-trend-hotel-the-alpine-heritage-residency-cart-rd-3474/?utm_source=Partnerships&utm_medium=gplus&utm_campaign=hotelthealpineheritageresidency"
"Value for money","4","2016-12","2016-12-28","Very cosy place in the heart of the town. Not far from down town.Very appropriate for it's name. The place has a character of it's own. Cooperative staff , neat and clean linen and big rest rooms . Good and safe place for families.","https://www.tripadvisor.com/ShowUserReviews-g304552-d1144763-r447332842-Treebo_The_Alpine_Heritage_Residency-Shimla_Shimla_District_Himachal_Pradesh.html",,"1200","452392461","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f6/0d/default-avatar-2020-34.jpg","1200","2","4","www.tripadvisor.com/Profile/PuneetC118","Puneet C","D8638B7A7F4E871D559AC0A1E2CBD5EE",,,,,"PuneetC118",,,,,,,,"Near Stop Opposite Talland Milsington Estate Chotta Shimla, Shimla 171001 India","Shimla","India","171001",,"Near Stop Opposite Talland Milsington Estate"," Chotta Shimla","1144763","31.09284","Shimla, Shimla District, Himachal Pradesh","77.17413","Treebo The Alpine Heritage Residency","129","4","15","5","18","15","76","https://www.tripadvisor.com/Hotel_Review-g304552-d1144763-Reviews-Treebo_The_Alpine_Heritage_Residency-Shimla_Shimla_District_Himachal_Pradesh.html","https://www.treebo.com/hotels-in-shimla/treebo-trend-hotel-the-alpine-heritage-residency-cart-rd-3474/?utm_source=Partnerships&utm_medium=gplus&utm_campaign=hotelthealpineheritageresidency"
"An economical and beautiful stay","5","2016-11","2016-11-07","Located close to the mall road..Just five minutes walk..this is a cosy place to stay..staff were well behaved..impressed with their service,though came across not so good reviews on TripAdvisor,personally speaking I was impressed with their service..parking is always a problem in any of the hotels in Shimla..still the narrow road that leads to the  hotel has good parking option..though it does test ur driving skill..note:all the roads in Shimla are narrow..","https://www.tripadvisor.com/ShowUserReviews-g304552-d1144763-r435301748-Treebo_The_Alpine_Heritage_Residency-Shimla_Shimla_District_Himachal_Pradesh.html",,"50","107388384","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/66/9d/e0/drpraji.jpg","50","20","47","www.tripadvisor.com/Profile/drpraji","drpraji","CCA6055C8C6C31DB4AE9C36383E25CE2",,"297635","Kozhikode, India","Kozhikode","drpraji",,,,,,,,"Near Stop Opposite Talland Milsington Estate Chotta Shimla, Shimla 171001 India","Shimla","India","171001",,"Near Stop Opposite Talland Milsington Estate"," Chotta Shimla","1144763","31.09284","Shimla, Shimla District, Himachal Pradesh","77.17413","Treebo The Alpine Heritage Residency","129","4","15","5","18","15","76","https://www.tripadvisor.com/Hotel_Review-g304552-d1144763-Reviews-Treebo_The_Alpine_Heritage_Residency-Shimla_Shimla_District_Himachal_Pradesh.html","https://www.treebo.com/hotels-in-shimla/treebo-trend-hotel-the-alpine-heritage-residency-cart-rd-3474/?utm_source=Partnerships&utm_medium=gplus&utm_campaign=hotelthealpineheritageresidency"
"Nice stay","5","2016-09","2016-09-19","Hotel staff was very cooperative linen were clean , enjoyed booking through oyo, advice you all to book through oyo cheap and convinent stay.. all in all very calm nd gud stay.. location of this hotel was very awsm 

","https://www.tripadvisor.com/ShowUserReviews-g304552-d1144763-r420374528-Treebo_The_Alpine_Heritage_Residency-Shimla_Shimla_District_Himachal_Pradesh.html",,"1200","452392461","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f6/0d/default-avatar-2020-34.jpg","1200","1","1","www.tripadvisor.com/Profile/Ritu07","Ritu07","03C1CE77E03D334534A87A32646486E5",,,,,"Ritu07",,,,,,,,"Near Stop Opposite Talland Milsington Estate Chotta Shimla, Shimla 171001 India","Shimla","India","171001",,"Near Stop Opposite Talland Milsington Estate"," Chotta Shimla","1144763","31.09284","Shimla, Shimla District, Himachal Pradesh","77.17413","Treebo The Alpine Heritage Residency","129","4","15","5","18","15","76","https://www.tripadvisor.com/Hotel_Review-g304552-d1144763-Reviews-Treebo_The_Alpine_Heritage_Residency-Shimla_Shimla_District_Himachal_Pradesh.html","https://www.treebo.com/hotels-in-shimla/treebo-trend-hotel-the-alpine-heritage-residency-cart-rd-3474/?utm_source=Partnerships&utm_medium=gplus&utm_campaign=hotelthealpineheritageresidency"
"Avoid if you can","1","2016-09","2016-09-10","The reception staff was extremely bad behaved and inhospitable. On arrival (post a 10 hour road drive the entire night), had a huge argument at the time of check in. They were offering me the breakfast which was include as part of my tariff on the next day of my arrival. The funny part was, i was checking in and out the same day. And i has personally called the hotel front desk 2 times prior toi my arrival (2 days prior and 1 day prior), to confirm my reservation and check-in/check-out schedule. Totally absurd!! For a moment i felt they were playing a prank! But sadly the man behind the reception just did not get it!! I am sure given the attitude, i don't even expect a response to this post.","https://www.tripadvisor.com/ShowUserReviews-g304552-d1144763-r416998141-Treebo_The_Alpine_Heritage_Residency-Shimla_Shimla_District_Himachal_Pradesh.html",,"266","55445108","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/03/4e/06/74/niraj-k.jpg","266","13","31","www.tripadvisor.com/Profile/Niraj_Khetan","Niraj K","371DED32CB4E5EDECE7F21262DF4D990",,"297615","Gurugram (Gurgaon), India","Gurugram (Gurgaon)","Niraj_Khetan",,,,,,,,"Near Stop Opposite Talland Milsington Estate Chotta Shimla, Shimla 171001 India","Shimla","India","171001",,"Near Stop Opposite Talland Milsington Estate"," Chotta Shimla","1144763","31.09284","Shimla, Shimla District, Himachal Pradesh","77.17413","Treebo The Alpine Heritage Residency","129","4","15","5","18","15","76","https://www.tripadvisor.com/Hotel_Review-g304552-d1144763-Reviews-Treebo_The_Alpine_Heritage_Residency-Shimla_Shimla_District_Himachal_Pradesh.html","https://www.treebo.com/hotels-in-shimla/treebo-trend-hotel-the-alpine-heritage-residency-cart-rd-3474/?utm_source=Partnerships&utm_medium=gplus&utm_campaign=hotelthealpineheritageresidency"
"Nice Stay","4","2016-09","2016-09-06","It's a very good property located in the heart of city. View from rooms is awesome and food is good too. As, it is covered with thick pine forests. Overall it was a value for money deal. The property was booked through OYO. ","https://www.tripadvisor.com/ShowUserReviews-g304552-d1144763-r415563391-Treebo_The_Alpine_Heritage_Residency-Shimla_Shimla_District_Himachal_Pradesh.html",,"1200","452387615","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/e3/1f/default-avatar-2020-46.jpg","1200","1","1","www.tripadvisor.com/Profile/sahils488","Sahil S","E5399423AA294DDE858CB3A466F90775",,,,,"sahils488",,,,,,,,"Near Stop Opposite Talland Milsington Estate Chotta Shimla, Shimla 171001 India","Shimla","India","171001",,"Near Stop Opposite Talland Milsington Estate"," Chotta Shimla","1144763","31.09284","Shimla, Shimla District, Himachal Pradesh","77.17413","Treebo The Alpine Heritage Residency","129","4","15","5","18","15","76","https://www.tripadvisor.com/Hotel_Review-g304552-d1144763-Reviews-Treebo_The_Alpine_Heritage_Residency-Shimla_Shimla_District_Himachal_Pradesh.html","https://www.treebo.com/hotels-in-shimla/treebo-trend-hotel-the-alpine-heritage-residency-cart-rd-3474/?utm_source=Partnerships&utm_medium=gplus&utm_campaign=hotelthealpineheritageresidency"
"Mohit","4","2016-08","2016-08-24","Location is nice staff was cooperative 
Food quality was ok 
Only thing finding hotel was difficult but thanks to staff who guided the way

Overall worth to stay here 

Last thanks to OYO for giving us number choices and discount and customer support to track the things

","https://www.tripadvisor.com/ShowUserReviews-g304552-d1144763-r410382310-Treebo_The_Alpine_Heritage_Residency-Shimla_Shimla_District_Himachal_Pradesh.html",,,,,,"0","1","www.tripadvisor.com/Profile/mohits59","mohits59","1A7F7B7519F20DEA4DFC426C522BA9FE",,,,,"mohits59",,,,,,,,"Near Stop Opposite Talland Milsington Estate Chotta Shimla, Shimla 171001 India","Shimla","India","171001",,"Near Stop Opposite Talland Milsington Estate"," Chotta Shimla","1144763","31.09284","Shimla, Shimla District, Himachal Pradesh","77.17413","Treebo The Alpine Heritage Residency","129","4","15","5","18","15","76","https://www.tripadvisor.com/Hotel_Review-g304552-d1144763-Reviews-Treebo_The_Alpine_Heritage_Residency-Shimla_Shimla_District_Himachal_Pradesh.html","https://www.treebo.com/hotels-in-shimla/treebo-trend-hotel-the-alpine-heritage-residency-cart-rd-3474/?utm_source=Partnerships&utm_medium=gplus&utm_campaign=hotelthealpineheritageresidency"
"Fine experience","3","2016-07","2016-07-28","I stayed hotel ""Alpine Residency"" that was 2 KM from Mall Road .
""Alpine Residency"" is heritage property ,provided 2 rooms # 401 /402 with Rs 4500 first day without breakfast .
Hotel rooms were cosy , scenic beauty from rooms .  
Next day I used OYO to book same rooms with breakfast with Rs 3750 .
Hotel stay was good 3.5/5 , but restaurant was not good 2/5 .
There is no option for food/tea/cofee nearby to hotel .
Manger didnt provide original bill .
Please negotiate well .
They dont have own parking space ,but they are offering ;) . Looks like every other hotel is doing like that in Shimla .
Thanks ,
Abhay","https://www.tripadvisor.com/ShowUserReviews-g304552-d1144763-r398624035-Treebo_The_Alpine_Heritage_Residency-Shimla_Shimla_District_Himachal_Pradesh.html",,,,,,"1","3","www.tripadvisor.com/Profile/403abhayb","Abhay B","5190C71FCD133D48C7221F8919DDCAB2",,,,,"403abhayb",,,,,,,,"Near Stop Opposite Talland Milsington Estate Chotta Shimla, Shimla 171001 India","Shimla","India","171001",,"Near Stop Opposite Talland Milsington Estate"," Chotta Shimla","1144763","31.09284","Shimla, Shimla District, Himachal Pradesh","77.17413","Treebo The Alpine Heritage Residency","129","4","15","5","18","15","76","https://www.tripadvisor.com/Hotel_Review-g304552-d1144763-Reviews-Treebo_The_Alpine_Heritage_Residency-Shimla_Shimla_District_Himachal_Pradesh.html","https://www.treebo.com/hotels-in-shimla/treebo-trend-hotel-the-alpine-heritage-residency-cart-rd-3474/?utm_source=Partnerships&utm_medium=gplus&utm_campaign=hotelthealpineheritageresidency"
"Comfortable & Convenient!","4","2016-04","2017-03-27","We chose this place specifically for two things - direct access to the lift and the proximity to the mall road. Overall the hotel room was comfortable, with good views. Decent food and service. Be prepared to do some walking and climbing up and down stairs if you are planning a stay at this hotel. But yes, the location is a big bonus here. Attached to the hotel is their cafe restaurant which serves great food and bakery items. So, you will definitely never go hungry!","https://www.tripadvisor.com/ShowUserReviews-g304552-d588617-r470524063-Hotel_Combermere_Shimla-Shimla_Shimla_District_Himachal_Pradesh.html",,"2048","710427410","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/58/43/12/caption.jpg","2048","44","182","www.tripadvisor.com/Profile/AkritiGG","Akriti G G","C25189E0F42146130CE6F503ADBBC4AF",,"297615","Gurugram (Gurgaon), India","Gurugram (Gurgaon)","AkritiGG",,"Front Office Manager","477876185","en","2017-04-21","HOTELCOMBERMERE","Dear Guest.
Thank you for your positive comments. I am so glad to hear that you enjoyed your stay with us! I hope your next stay and just around the corner. Call us if there is anything we can help you with.","The Mall, Shimla 171001 India","Shimla","India","171001",,"The Mall",,"588617","31.102173","Shimla, Shimla District, Himachal Pradesh","77.17724","Hotel Combermere Shimla","549","3.8","43","28","67","257","154","https://www.tripadvisor.com/Hotel_Review-g304552-d588617-Reviews-Hotel_Combermere_Shimla-Shimla_Shimla_District_Himachal_Pradesh.html","http://www.hotelcombermere.com/"
"Awsome","5","2017-03","2017-03-21","Overall very gud experience... clean rooms attractive pub, bar, breakfast & dinner  buffer system providing good quality of food....  attractive view from hotel &  staff are very supportive & helpfull....","https://www.tripadvisor.com/ShowUserReviews-g304552-d588617-r469068534-Hotel_Combermere_Shimla-Shimla_Shimla_District_Himachal_Pradesh.html",,"769","159541519","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/82/69/0f/dhillon-s.jpg","769","12","95","www.tripadvisor.com/Profile/dhillon913","DhIllon SaaB","A43F31FFEB1A9C3067CCC63158515413",,"1162271","Hoshiarpur, India","Hoshiarpur","dhillon913",,"Front Office Manager","477876894","en","2017-04-21","HOTELCOMBERMERE","Dear  Guest
Thank you for choosing to stay with us and I am glad to hear that your stay with us was a memorable one. We look forward to welcome you back to the hotel in the near future.","The Mall, Shimla 171001 India","Shimla","India","171001",,"The Mall",,"588617","31.102173","Shimla, Shimla District, Himachal Pradesh","77.17724","Hotel Combermere Shimla","549","3.8","43","28","67","257","154","https://www.tripadvisor.com/Hotel_Review-g304552-d588617-Reviews-Hotel_Combermere_Shimla-Shimla_Shimla_District_Himachal_Pradesh.html","http://www.hotelcombermere.com/"
"Very Good Location of the Hotel","5","2016-11","2017-03-18","Very Good Location of the Hotel

The hotel is very well located on the Mall Road. Shimla. Whereas food and other amenities are concerned, the same are good and one enjoys the stay because of the fact that the hotel is on the main Mall Road; the moment we step out, the Mall starts. The rooms are good and the service is also nice.  

Though, the travellers who reach Shimla by their own cars find it difficult to park their cars and arrange for transportation of their luggage two floors above to the hotel reception. There is no separate parking. The cars are to be parked down at the main road parking (near the Lift) which is again under major repair and the construction work is going on. Overall,l a very good hotel if there are no parking issues and the visitor is travelling by public transport. 

Dr. Rajesh Bhola
Spiritual Writer & Columnist","https://www.tripadvisor.com/ShowUserReviews-g304552-d588617-r468242995-Hotel_Combermere_Shimla-Shimla_Shimla_District_Himachal_Pradesh.html",,"1200","452391174","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f1/06/default-avatar-2020-18.jpg","1200","289","379","www.tripadvisor.com/Profile/rabhola","rabhola","AB955AADD3CF641E4E3DD8DFEBE4B17F",,"297615","Gurugram (Gurgaon), India","Gurugram (Gurgaon)","rabhola",,"Front Office Manager","468776377","en","2017-03-20","HOTELCOMBERMERE","Dear Guest,

Thanks for sparing time to share your experience on TripAdvisor.
Assure you that your appreciation will motivate us to do better.

Glad to know that you liked our Hotel,food and other amanties.

Looking forward to see you agin in Combermere..........","The Mall, Shimla 171001 India","Shimla","India","171001",,"The Mall",,"588617","31.102173","Shimla, Shimla District, Himachal Pradesh","77.17724","Hotel Combermere Shimla","549","3.8","43","28","67","257","154","https://www.tripadvisor.com/Hotel_Review-g304552-d588617-Reviews-Hotel_Combermere_Shimla-Shimla_Shimla_District_Himachal_Pradesh.html","http://www.hotelcombermere.com/"
"Nice ambience, Nice Food","4","2016-04","2017-03-18","Both the restaurants of the hotel are very good. There is a variety in the menu and the food is good. The hotel has a glass lift when we enter the hotel from the mall which gives a great view. There is an option for outdoor dining  also. I just love the place. The only thing is that the service may not be that good in the off peak times like mornings.","https://www.tripadvisor.com/ShowUserReviews-g304552-d588617-r468227585-Hotel_Combermere_Shimla-Shimla_Shimla_District_Himachal_Pradesh.html",,"1200","452387615","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/e3/1f/default-avatar-2020-46.jpg","1200","2","13","www.tripadvisor.com/Profile/sonimatrisal","Sonima T","ADD01DF68574253697278EF148BAC7A6",,"1379990","Bilaspur, India","Bilaspur","sonimatrisal",,"Front Office Manager","468804188","en","2017-03-20","HOTELCOMBERMERE","Dear Guest

Thanks for sparing valuable time and writing such goods words on Trip Advisory in Favor of Hotel Combermere.We are glad that you liked hotel and its facility.Hope you will give another chance to serve you.","The Mall, Shimla 171001 India","Shimla","India","171001",,"The Mall",,"588617","31.102173","Shimla, Shimla District, Himachal Pradesh","77.17724","Hotel Combermere Shimla","549","3.8","43","28","67","257","154","https://www.tripadvisor.com/Hotel_Review-g304552-d588617-Reviews-Hotel_Combermere_Shimla-Shimla_Shimla_District_Himachal_Pradesh.html","http://www.hotelcombermere.com/"
"Worst stay ever with arrogant and mannerless staff","1","2017-03","2017-03-11","We visited this so called 4 star hotel on 4 th march 2017 . Everything was going smooth right from the baggage staff till the room service staff . This was our 3 rd visit to the hotel in last 3 years but few  incidents  changed our entire opinion . As we were chilling in the room and so at first we ordered some salads and snacks . After this when we ordered food the room service operator said "" sir aapne jo order karna hai ek baar order kardo baar baar mat ring karo "" . Can u believe it ? I still cannot . Is this called hospitality ? 

We were 3 couples with 2 small kids checking out on 5 th march and we we were heading to kufri and while checking out we requested the staff on the reception to heat the kids milk lying in the refrigerator of our room ( kids cannot be given any kind of milk so we were carrying tetra packs of the milk for kids which were kept in the refrigerator  ) as the kids needed it while travelling to kufri . At first the staff at the reception said "" not to worry "" . While we were checking out the front desk staff Mr ANIL KUMAR casually replied "" sorry we cannot heat the milk "" . At first glace i thought i was hearing a joke but the man was serious . His name is Anil Kumar and is the  most arrogant man i ve come across . After this our wives had to be controlled as no mother can tolerate such an attitude . Any heartless man would have done it but such an answer reveals the mind of management . Inspite of my asking the number of general manager or the owner i was just given  an email and i also know that mail will never reach the higher management . Anyways i m sure my review on this site will reach the higher management and i hope they take swift action to teach there management the spelling of Hospitality . 

Regards
Mohit ghai
Ludhiana","https://www.tripadvisor.com/ShowUserReviews-g304552-d588617-r466215900-Hotel_Combermere_Shimla-Shimla_Shimla_District_Himachal_Pradesh.html",,"1200","452391352","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f1/b8/default-avatar-2020-22.jpg","1200","9","1","www.tripadvisor.com/Profile/Mohitg1156","Mohit g","43D74EA580D728F3B011E08EED2D1E28",,,,,"Mohitg1156",,"Front Office Manager","468803583","en","2017-03-20","HOTELCOMBERMERE","Dear Guest,

Feel sad that your stay in hotel was not comfortable. We will like to make a point
here that we are not heartless and are always there to help out guest in any type of
problem, but this does not mean we are shielding the concerned person on duty 
that particular time. Matter has been taken seriously and the concerned person has 
been given an expiation memo and will make sure such type of things not repeated again.  Also Noted   your room service complaint and will be taken care of.....

Once again inconvenience highely regretted......  
 ","The Mall, Shimla 171001 India","Shimla","India","171001",,"The Mall",,"588617","31.102173","Shimla, Shimla District, Himachal Pradesh","77.17724","Hotel Combermere Shimla","549","3.8","43","28","67","257","154","https://www.tripadvisor.com/Hotel_Review-g304552-d588617-Reviews-Hotel_Combermere_Shimla-Shimla_Shimla_District_Himachal_Pradesh.html","http://www.hotelcombermere.com/"
"Regular Upper Middle Class Hotel","3","2017-03","2017-03-09","Clean ,efficient ,dependable ,a favorite for a lot of people on a comfortable fixed  budget .Excellent location from the point of view of accessibility, next to the lift parking available, when not being ""beautified""  as the local contractor puts it . No scenic view at all as long as you don't consider the drain next to the lift as scenery. The exception being the rooms at the extreme end of the hotel.
Located  on the mall .Excellent cafe at the mall level ,great variety,comfortable prices.
The restaurant in the hotel serves good Indian and indianised international and Indochinese cuisine .
Vegetarian breakfast apart from eggs.
But that is to be expected .
Service normally efficient,expect in the night ,when a request is responded to next morning .The staff converse with great gusto at all decibels in the corridors. 
Rooms have good temperature control ,house keeping is efficient.
No tissue boxes ,limited toilet paper,cramped Loo's ,mediocre toiletries (carry your own ).
Don't expect top of the line service or standards .
Simply put If used to first or business class ,this is like flying economy albeit with an efficient air line .
Control your expectations and enjoy what you have .","https://www.tripadvisor.com/ShowUserReviews-g304552-d588617-r465797405-Hotel_Combermere_Shimla-Shimla_Shimla_District_Himachal_Pradesh.html",,"1200","452392029","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f4/5d/default-avatar-2020-32.jpg","1200","30","56","www.tripadvisor.com/Profile/AB_13_13","AB_13_13","A5BF57DF46FC6B4F669C8D3EFED4B415",,"304551","New Delhi, India","New Delhi","AB_13_13",,"Front Office Manager","468778444","en","2017-03-20","HOTELCOMBERMERE","Dear Guest,

Feel sad that your stay in hotel was not comfortable.Thanks fro appreciating our
café and resturant.

Your points of concern noted and assure you that will be taken care of..........

Once again inconvience caused to you highely regreeted.","The Mall, Shimla 171001 India","Shimla","India","171001",,"The Mall",,"588617","31.102173","Shimla, Shimla District, Himachal Pradesh","77.17724","Hotel Combermere Shimla","549","3.8","43","28","67","257","154","https://www.tripadvisor.com/Hotel_Review-g304552-d588617-Reviews-Hotel_Combermere_Shimla-Shimla_Shimla_District_Himachal_Pradesh.html","http://www.hotelcombermere.com/"
"Overpriced,Faulty Air con/heater","3","2017-02","2017-03-04","We stayed in Penthouse for 1 night .We were 4 adults and 3 Children.There are pros and cons and depending upon what matters to you the most -it can be a good or a bad choice.;
Positives
1) Location is great.No need  to take public lift as hotel lift is quite near to the car parking area .Hotel lift opens right next to Mall road at top so is quite convenient.
2) Most of the rooms have great valley view.
3) Staff at reception was polite and helpful

Negatives
1) Furnishing is old.Mattresses are shocking. I have never seen such bad quality of mattresses in any 4 star or 5 star hotel
2)Air heater didn't work .They tried to fix it but it gave up again in middle of night.It was quite cold so we couldn't  sleep well.
3) Inconsistent hot water supply
4) For the quality of furnishing .hotel feels overpriced

No doubt location is great but other than that we didn't find much to convince ourselves to stay here again","https://www.tripadvisor.com/ShowUserReviews-g304552-d588617-r464651712-Hotel_Combermere_Shimla-Shimla_Shimla_District_Himachal_Pradesh.html",,"1200","452387345","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/e2/11/default-avatar-2020-41.jpg","1200","3","11","www.tripadvisor.com/Profile/AbhishekG1646","Abhishek G","43678334186B68351F0354097CDE6CA8",,,,,"AbhishekG1646",,"Front Office Manager","464966622","en","2017-03-06","HOTELCOMBERMERE","Dear Guest

Really feel bad to know that your stay was not comfortable with us. Inconvenience 
highly regretted.We assure you that matter will taken seriously and what ever required
 will be done. ","The Mall, Shimla 171001 India","Shimla","India","171001",,"The Mall",,"588617","31.102173","Shimla, Shimla District, Himachal Pradesh","77.17724","Hotel Combermere Shimla","549","3.8","43","28","67","257","154","https://www.tripadvisor.com/Hotel_Review-g304552-d588617-Reviews-Hotel_Combermere_Shimla-Shimla_Shimla_District_Himachal_Pradesh.html","http://www.hotelcombermere.com/"
"A comfortable stay","4","2017-02","2017-02-26","The Combermere hotel is very convenient as it is on mall road. It has it's personal elevator so you don't have to stand in a long queue at the government elevator to go on the mall road. The  rooms are  spacious,clean and neat.Staff is helpful and plus the food is delicious . All in all a very good experience.","https://www.tripadvisor.com/ShowUserReviews-g304552-d588617-r463085624-Hotel_Combermere_Shimla-Shimla_Shimla_District_Himachal_Pradesh.html",,"1200","452389741","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/eb/6d/default-avatar-2020-19.jpg","1200","11","37","www.tripadvisor.com/Profile/manjupurohit23","manjupurohit23","D8F41C5BFD7102A9954A5F60F3A38CAC",,"304554","Mumbai, India","Mumbai","manjupurohit23",,"Front Office Manager","464968299","en","2017-03-06","HOTELCOMBERMERE","Dear Guest

Thanks for witting such words of praise for Hotel Combermere.We are delighted to know that your stay was comfortable ,and you like hotel facility and its services.","The Mall, Shimla 171001 India","Shimla","India","171001",,"The Mall",,"588617","31.102173","Shimla, Shimla District, Himachal Pradesh","77.17724","Hotel Combermere Shimla","549","3.8","43","28","67","257","154","https://www.tripadvisor.com/Hotel_Review-g304552-d588617-Reviews-Hotel_Combermere_Shimla-Shimla_Shimla_District_Himachal_Pradesh.html","http://www.hotelcombermere.com/"
"Stay in combermere","4","2017-02","2017-02-15","We 6 seniors stayed in Combermere in their luxury suites.the suites were spacious,& adequately furnished.Bath rooms were big,fitted with bath tubs and good toiletries.Tv sets were in living and bed rooms,tea/coffee maker,fridge and air conditioning with heating facility.B/F spread was ok having egg only for non veg.food was delicious and staff was extremely courteous and well behaved.It was a pleasure dining in the restaurant.We enjoyed our stay with them from 12/2/17--15/2/17.","https://www.tripadvisor.com/ShowUserReviews-g304552-d588617-r460262346-Hotel_Combermere_Shimla-Shimla_Shimla_District_Himachal_Pradesh.html",,"1200","452391125","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f0/d5/default-avatar-2020-17.jpg","1200","17","81","www.tripadvisor.com/Profile/Adult9","Umesh Sanghi","EFCE7D8E626D1BCA2EF65ED84C28209A",,"297615","Gurugram (Gurgaon), India","Gurugram (Gurgaon)","Adult9",,"Front Office Manager","464969508","en","2017-03-06","HOTELCOMBERMERE","Dear Guest

Your good word inspire us to do better and better.Your apprication boost our moral.
Thanks for being our guest and giving us chance to serve you.Looking forward for your next visit.","The Mall, Shimla 171001 India","Shimla","India","171001",,"The Mall",,"588617","31.102173","Shimla, Shimla District, Himachal Pradesh","77.17724","Hotel Combermere Shimla","549","3.8","43","28","67","257","154","https://www.tripadvisor.com/Hotel_Review-g304552-d588617-Reviews-Hotel_Combermere_Shimla-Shimla_Shimla_District_Himachal_Pradesh.html","http://www.hotelcombermere.com/"
"Value for money hotel","4","2016-06","2016-06-27","Nice & cozy hotel in shimla
on the outskirt, away from the commercial shimla

Nice & clean property with great view

heritage property, antique furniture, caring staff & awesome food adds stars to the hotel above all the room tariff is so resonable

1km away from the mall road & ridge- the walk from hotel to mall road includes losts of scenic beauty

Nice place in economical price","https://www.tripadvisor.com/ShowUserReviews-g304552-d1144763-r386363836-Treebo_The_Alpine_Heritage_Residency-Shimla_Shimla_District_Himachal_Pradesh.html",,"1200","452389795","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/eb/a3/default-avatar-2020-38.jpg","1200","7","5","www.tripadvisor.com/Profile/HKPal","Harsh K","7B4D92856D26D262A56D7A3869608A79",,"644043","Noida, India","Noida","HKPal",,,,,,,,"Near Stop Opposite Talland Milsington Estate Chotta Shimla, Shimla 171001 India","Shimla","India","171001",,"Near Stop Opposite Talland Milsington Estate"," Chotta Shimla","1144763","31.09284","Shimla, Shimla District, Himachal Pradesh","77.17413","Treebo The Alpine Heritage Residency","129","4","15","5","18","15","76","https://www.tripadvisor.com/Hotel_Review-g304552-d1144763-Reviews-Treebo_The_Alpine_Heritage_Residency-Shimla_Shimla_District_Himachal_Pradesh.html","https://www.treebo.com/hotels-in-shimla/treebo-trend-hotel-the-alpine-heritage-residency-cart-rd-3474/?utm_source=Partnerships&utm_medium=gplus&utm_campaign=hotelthealpineheritageresidency"
