"title","rating","travelDate","publishedDate","text","url","user/avatar","user/avatar/height","user/avatar/id","user/avatar/image","user/avatar/width","user/contributions/helpfulVotes","user/contributions/totalContributions","user/link","user/name","user/userId","user/userLocation","user/userLocation/id","user/userLocation/name","user/userLocation/shortName","user/username","ownerResponse","ownerResponse/connectionToSubject","ownerResponse/id","ownerResponse/lang","ownerResponse/publishedDate","ownerResponse/responder","ownerResponse/text","placeInfo/address","placeInfo/addressObj/city","placeInfo/addressObj/country","placeInfo/addressObj/postalcode","placeInfo/addressObj/state","placeInfo/addressObj/street1","placeInfo/addressObj/street2","placeInfo/id","placeInfo/latitude","placeInfo/locationString","placeInfo/longitude","placeInfo/name","placeInfo/numberOfReviews","placeInfo/rating","placeInfo/ratingHistogram/count1","placeInfo/ratingHistogram/count2","placeInfo/ratingHistogram/count3","placeInfo/ratingHistogram/count4","placeInfo/ratingHistogram/count5","placeInfo/webUrl","placeInfo/website"
"Good experiment","5","2022-06","2022-06-09","Vipin is one of the best staf that we see here. 
Actually we had good experiment in this hotel. 
They payed alot of attention on the problems that we had such as, my husband had stomachach and they gave us pill , our kettel didn't work so they fixed it immediately.","https://www.tripadvisor.com/ShowUserReviews-g297683-d6772837-r842110912-Hotel_Alleviate-Agra_Agra_District_Uttar_Pradesh.html",,"1200","452391513","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f2/59/default-avatar-2020-24.jpg","1200","1","11","www.tripadvisor.com/Profile/C111NRamirs","amir","4FCFEC967D1C3B797CD25BA6B2C88D8C",,"293998","Iran","Iran","C111NRamirs",,"General Manager","876724006","en","2023-01-29","DARAB KHAN","
Dear Valued Guest, 

Greetings from Hotel Alleviate Agra. 

Thank you for staying with us and posting your review on Trip Advisor. 

We are delighted that you enjoyed your stay and our hospitality. 

Thank you for appreciating our team member and a helpful suggestion. 

We hope to service you again soon.

Thanks & Regards.....
DARAB KHAN
General Manager
","6/27/1A Yamuna Kinara Road, Agra 282003 India","Agra","India","282003","Uttar Pradesh","6/27/1A Yamuna Kinara Road",,"6772837","27.19004","Agra, Agra District, Uttar Pradesh","78.024895","Hotel Alleviate","363","3.9","39","18","53","92","161","https://www.tripadvisor.com/Hotel_Review-g297683-d6772837-Reviews-Hotel_Alleviate-Agra_Agra_District_Uttar_Pradesh.html","http://www.hotelalleviate.com"
"They don't know what hospitality is","3","2021-12","2021-12-24","We chose this hotel because of their restaurant/pub Hichki. We had come only for a weekend. When we went to Hichki and had dinner there, after a while when the DJ had just started they asked us to leave because they wanted new people to come. Ofcourse so that they could earn more. We couldn't even enjoy the dance. We had also spent a good amount on food and drinks, not like we were sitting for free. Infact we were paying for an accomodation in their hotel. We were not disturbing any guests. 
They were not polite about it. They could have found a solution where we could have stayed and they could have had space for more people too. Or just let us enjoy! 
We could have stayed near tourist places but we chose this place for Hichki and we couldn't even have a great time there. 
The staff was very indifferent during breakfast. 
1/10 on hospitality.  one point they gain only because of their cleaning staff who helped us with the cleaning of our room. 

Also their bathroom was not clean. 

Also the rooms we stayed in had no windows. So if someone needs a window or is claustrophobic please ask if the room will have a window before you book. Some rooms have I think.","https://www.tripadvisor.com/ShowUserReviews-g297683-d6772837-r822949568-Hotel_Alleviate-Agra_Agra_District_Uttar_Pradesh.html",,"1200","452391174","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f1/06/default-avatar-2020-18.jpg","1200","3","2","www.tripadvisor.com/Profile/SKatyal13","Sonal Katyal","19C66B7C78074A9135BD4DEF48CE9569",,,,,"SKatyal13",,"General Manager","876726238","en","2023-01-29","DARAB KHAN","Dear  Valued Guest,,

Thank you for taking time to share your experience on your recent stay at  HOTEL ALLEVIATE

We really value your feedback offered to us and we sincerely believe that it is only by accepting and working on constructive feedback from our guests that we can achieve the highest levels of service that we aspire towards

We have always contributed our sincere efforts in providing our best of the services to the guests.

However, please accept our sincere apology for the inconvenience caused to you during your stay.
We have noted your complains and taken your suggestions on a serious note. 

We assure you that an appropriate action would be taken so that on next visits you will have a better experience.

Looking forward to having an opportunity to welcome you back to Hotel Alleviate.

Thanks & Regards,
DARAB KHAN 
General Manager 
 
","6/27/1A Yamuna Kinara Road, Agra 282003 India","Agra","India","282003","Uttar Pradesh","6/27/1A Yamuna Kinara Road",,"6772837","27.19004","Agra, Agra District, Uttar Pradesh","78.024895","Hotel Alleviate","363","3.9","39","18","53","92","161","https://www.tripadvisor.com/Hotel_Review-g297683-d6772837-Reviews-Hotel_Alleviate-Agra_Agra_District_Uttar_Pradesh.html","http://www.hotelalleviate.com"
"Good for short Stay","4","2021-10","2021-11-11","Nice hotel with basic facility and good for one night stay. The staff is good and polite. I found rooms are clean and neat. Breakfast is limited but has good taste and quality. 

Suitable for family too. I recommend this hotel.  Mr Khan who is in charge of this hotel is a polite and helpful person.","https://www.tripadvisor.com/ShowUserReviews-g297683-d6772837-r818353753-Hotel_Alleviate-Agra_Agra_District_Uttar_Pradesh.html",,"774","358707583","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/61/71/7f/ankush-s.jpg","774","141","223","www.tripadvisor.com/Profile/Ankush_2001","Ankush Sharma","5A1E0B9D69705688EC0BB1F831676585",,"297602","National Capital Territory of Delhi, India","National Capital Territory of Delhi","Ankush_2001",,"General Manager","876723862","en","2023-01-29","DARAB KHAN","
Dear Valued Guest, 

Greetings from Hotel Alleviate Agra. 

Thank you for staying with us and posting your review on Trip Advisor. 

We are delighted that you enjoyed your stay and our hospitality. 

Thank you for appreciating our team member and a helpful suggestion. 

We hope to service you again soon.

Thanks & Regards.....
DARAB KHAN
General Manager
","6/27/1A Yamuna Kinara Road, Agra 282003 India","Agra","India","282003","Uttar Pradesh","6/27/1A Yamuna Kinara Road",,"6772837","27.19004","Agra, Agra District, Uttar Pradesh","78.024895","Hotel Alleviate","363","3.9","39","18","53","92","161","https://www.tripadvisor.com/Hotel_Review-g297683-d6772837-Reviews-Hotel_Alleviate-Agra_Agra_District_Uttar_Pradesh.html","http://www.hotelalleviate.com"
"RADventure1: Pitstop 12: Comfort Inn President Hotel","4","2016-03","2016-08-22","Ahmedabad was our port of call after Udaipur. The drive to Ahmedabad was decent, this was the first stretch where we saw fatalities on the road (two incidents). There are a few stretches that need caution on this stretch. Its one of the most busiest stretch.

Comfort Inn President was strongly recommended by my friend. It is right in the heart of the city. Its a business hotel, and most of the residents seemed to be airport transit folks. 

All in all the stay was comfortable. Except that the room size was definitely smaller than what we had experienced in earlier hotels of the trip. Other than that everything else was reasonably good.","https://www.tripadvisor.com/ShowUserReviews-g297608-d574436-r409109166-Comfort_Inn_President-Ahmedabad_Ahmedabad_District_Gujarat.html",,"480","211957515","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/a2/37/0b/ad0312.jpg","480","74","449","www.tripadvisor.com/Profile/ad0312","AmD","19BF1077CD75FDA636C59ACEEC429A96",,"304558","Kolkata (Calcutta), India","Kolkata (Calcutta)","ad0312",,,,,,,,"Off C.G.Road Opposite Municipal Market, Ahmedabad 380009 India","Ahmedabad","India","380009","Gujarat","Off C.G.Road Opposite Municipal Market","","574436","23.03434","Ahmedabad, Ahmedabad District, Gujarat","72.56145","Comfort Inn President","149","3.6","9","15","33","58","34","https://www.tripadvisor.com/Hotel_Review-g297608-d574436-Reviews-Comfort_Inn_President-Ahmedabad_Ahmedabad_District_Gujarat.html","http://www.comfortinnpresident.com/"
"Worth Staying ","5","2016-08","2016-08-21","First I stayed at this Hotel on 13th August..I found the stay very confortable ,which promoted me to check in once again on 20th August.. The stay is very confortable. Food is wow. And members are very courteous , polite and helping. They do everything to make sure your stay is confortable. Rooms reasobaly big size , neat and clean 
..","https://www.tripadvisor.com/ShowUserReviews-g297608-d574436-r408219810-Comfort_Inn_President-Ahmedabad_Ahmedabad_District_Gujarat.html",,,,,,"6","34","www.tripadvisor.com/Profile/ymd2504","ymd2504","1C190353E0A06752E28C58924FC6C2E4",,"304554","Mumbai, India","Mumbai","ymd2504",,,,,,,,"Off C.G.Road Opposite Municipal Market, Ahmedabad 380009 India","Ahmedabad","India","380009","Gujarat","Off C.G.Road Opposite Municipal Market","","574436","23.03434","Ahmedabad, Ahmedabad District, Gujarat","72.56145","Comfort Inn President","149","3.6","9","15","33","58","34","https://www.tripadvisor.com/Hotel_Review-g297608-d574436-Reviews-Comfort_Inn_President-Ahmedabad_Ahmedabad_District_Gujarat.html","http://www.comfortinnpresident.com/"
"Friendly and Clean Hotel in the centre of city!","5","2016-06","2016-06-29","This was our second time we stayed at Comfort inn President and we thoroughly enjoyed our stay. The staff are friendly and extremely helpful. Their chef was great, too as he always made what we requested by going that extra mile of making something out of the menu.

Overall the hotel is clean, friendly, lovely breakfast and good chicken dishes in the evening, too.","https://www.tripadvisor.com/ShowUserReviews-g297608-d574436-r387469586-Comfort_Inn_President-Ahmedabad_Ahmedabad_District_Gujarat.html",,"1200","452392144","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f4/d0/default-avatar-2020-33.jpg","1200","26","51","www.tripadvisor.com/Profile/VirenSW11","Viren SW11","7E637C0541404C5C37F9C317235CF43F",,"186338","London, United Kingdom","London","VirenSW11",,,,,,,,"Off C.G.Road Opposite Municipal Market, Ahmedabad 380009 India","Ahmedabad","India","380009","Gujarat","Off C.G.Road Opposite Municipal Market","","574436","23.03434","Ahmedabad, Ahmedabad District, Gujarat","72.56145","Comfort Inn President","149","3.6","9","15","33","58","34","https://www.tripadvisor.com/Hotel_Review-g297608-d574436-Reviews-Comfort_Inn_President-Ahmedabad_Ahmedabad_District_Gujarat.html","http://www.comfortinnpresident.com/"
"Average Business Hotel for 1 night stay","3","2016-04","2016-05-05","Well, I am a regular travel all across India, mainly on business trips requiring overnight stay. So when my company booked this hotel I expected decent property as usual for the price. Entered the lobby in the evening, was pleasantly surprised with the nicely done lobby area and helpful front desk staff. Assisted me in getting liquor permit and wonderfully the liquor shop was within hotel premises. That was nice.

Was very disappointed with the room, not with the size but overall maintenance. Filthy doormats, spotted linen was what welcomed me in the room. Staff was courteous but seemed to lack training. They seemed more suited for a low budget hotel not a budget business hotel. Food was very average. The worst was they charged me for Ice buckets, now who does that, small amount of Rs. 50 per bucket if I recall correctly, but which hotel charges for the same. Not in my life till this time.

Overall average to above average rating. Ok if your are travelling alone for a 1 night business trip.","https://www.tripadvisor.com/ShowUserReviews-g297608-d574436-r370574358-Comfort_Inn_President-Ahmedabad_Ahmedabad_District_Gujarat.html",,,,,,"3","10","www.tripadvisor.com/Profile/Saurabh1979","Saurabh1979","2FC328509FFBB100BDEB2893DCA395E0",,"304551","New Delhi, India","New Delhi","Saurabh1979",,,,,,,,"Off C.G.Road Opposite Municipal Market, Ahmedabad 380009 India","Ahmedabad","India","380009","Gujarat","Off C.G.Road Opposite Municipal Market","","574436","23.03434","Ahmedabad, Ahmedabad District, Gujarat","72.56145","Comfort Inn President","149","3.6","9","15","33","58","34","https://www.tripadvisor.com/Hotel_Review-g297608-d574436-Reviews-Comfort_Inn_President-Ahmedabad_Ahmedabad_District_Gujarat.html","http://www.comfortinnpresident.com/"
"Fantastic service with amazing food","5","2016-01","2016-05-05","I have visited this place for professional purpose. Food quality is amazing.also variety of food is quite nice. Such a nice place to visit.ambiance and service quality is also appriciable.best hotel to organise professional events","https://www.tripadvisor.com/ShowUserReviews-g297608-d574436-r370465626-Comfort_Inn_President-Ahmedabad_Ahmedabad_District_Gujarat.html",,"1200","452390050","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/ec/a2/default-avatar-2020-3.jpg","1200","0","5","www.tripadvisor.com/Profile/864paril","pari l","6612526155F58DAE7BBA11F656F24E7E",,,,,"864paril",,,,,,,,"Off C.G.Road Opposite Municipal Market, Ahmedabad 380009 India","Ahmedabad","India","380009","Gujarat","Off C.G.Road Opposite Municipal Market","","574436","23.03434","Ahmedabad, Ahmedabad District, Gujarat","72.56145","Comfort Inn President","149","3.6","9","15","33","58","34","https://www.tripadvisor.com/Hotel_Review-g297608-d574436-Reviews-Comfort_Inn_President-Ahmedabad_Ahmedabad_District_Gujarat.html","http://www.comfortinnpresident.com/"
"Average","3","2015-12","2016-03-12","Hotel is situated near noisy traffic site. They are treating friendly rooms wer comfort with little space.but main problem is location which is not good for clients which don't like noise. So suggestion go to review then book with the help of TripAdvisor.","https://www.tripadvisor.com/ShowUserReviews-g297608-d574436-r354792122-Comfort_Inn_President-Ahmedabad_Ahmedabad_District_Gujarat.html",,"50","168144013","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/05/ac/8d/sajad-h.jpg","50","21","53","www.tripadvisor.com/Profile/Suhaif","Suhaif","36C62229DE9B70E805D0400B683384D0",,"297623","Srinagar, India","Srinagar","Suhaif",,,,,,,,"Off C.G.Road Opposite Municipal Market, Ahmedabad 380009 India","Ahmedabad","India","380009","Gujarat","Off C.G.Road Opposite Municipal Market","","574436","23.03434","Ahmedabad, Ahmedabad District, Gujarat","72.56145","Comfort Inn President","149","3.6","9","15","33","58","34","https://www.tripadvisor.com/Hotel_Review-g297608-d574436-Reviews-Comfort_Inn_President-Ahmedabad_Ahmedabad_District_Gujarat.html","http://www.comfortinnpresident.com/"
"Good Hotel","4","2015-10","2016-03-12","Rooms 8/10
Front office 6/10
Food n Beverage service 7/10
House keeping 8/10
Room was good but the view was vey bad break fast was nice had no problem while stay wifi is very bad network does not goes in every rooms specially rooms at 1 corner i dnt remember my room number","https://www.tripadvisor.com/ShowUserReviews-g297608-d574436-r354739864-Comfort_Inn_President-Ahmedabad_Ahmedabad_District_Gujarat.html",,"1200","452390504","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/ee/68/default-avatar-2020-9.jpg","1200","25","125","www.tripadvisor.com/Profile/Abhishek-Pawaskar","Abhishek-Pawaskar","56CD75A43DF42FEB47863600D4A70CD5",,"297630","Mangalore, India","Mangalore","Abhishek-Pawaskar",,,,,,,,"Off C.G.Road Opposite Municipal Market, Ahmedabad 380009 India","Ahmedabad","India","380009","Gujarat","Off C.G.Road Opposite Municipal Market","","574436","23.03434","Ahmedabad, Ahmedabad District, Gujarat","72.56145","Comfort Inn President","149","3.6","9","15","33","58","34","https://www.tripadvisor.com/Hotel_Review-g297608-d574436-Reviews-Comfort_Inn_President-Ahmedabad_Ahmedabad_District_Gujarat.html","http://www.comfortinnpresident.com/"
"Average Hotel But Good Location","3","2016-02","2016-03-09","Location of the hotel is prime but hotel is not great.Not worth the price comparing to Ahmadabad.Rooms are very small in size as well as toilets also.Decor of the room is very ordinary Minimum toiletries are give not sufficient.Staff is good. Breakfast is ok, not testy. Check  in and out are simple. May not stay next time.","https://www.tripadvisor.com/ShowUserReviews-g297608-d574436-r354028031-Comfort_Inn_President-Ahmedabad_Ahmedabad_District_Gujarat.html",,"1200","452390416","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/ee/10/default-avatar-2020-8.jpg","1200","52","417","www.tripadvisor.com/Profile/nilimac2013","Nilima C","E923DDE158F55A37C95AB99EC28EADDB",,,,,"nilimac2013",,,,,,,,"Off C.G.Road Opposite Municipal Market, Ahmedabad 380009 India","Ahmedabad","India","380009","Gujarat","Off C.G.Road Opposite Municipal Market","","574436","23.03434","Ahmedabad, Ahmedabad District, Gujarat","72.56145","Comfort Inn President","149","3.6","9","15","33","58","34","https://www.tripadvisor.com/Hotel_Review-g297608-d574436-Reviews-Comfort_Inn_President-Ahmedabad_Ahmedabad_District_Gujarat.html","http://www.comfortinnpresident.com/"
"Lodge in the name of Hotel","2","2015-07","2016-02-16","The hotel is situated in the main market and the advantage ends here. The rooms are extra small and at times you feel you are in some Japanese hotels for size only. Service also is pathetic, somehow even to get a news paper it takes half an hour or more. 
I think if only you need something close to main market you can choose this hotel.","https://www.tripadvisor.com/ShowUserReviews-g297608-d574436-r348328886-Comfort_Inn_President-Ahmedabad_Ahmedabad_District_Gujarat.html",,"600","324949912","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/5e/57/98/vinm-9.jpg","800","57","210","www.tripadvisor.com/Profile/VinM_9","VinM_9","C4DA7E17DC81C9C9CC104A2AC563DBC9",,"679024","Ujjain, India","Ujjain","VinM_9",,,,,,,,"Off C.G.Road Opposite Municipal Market, Ahmedabad 380009 India","Ahmedabad","India","380009","Gujarat","Off C.G.Road Opposite Municipal Market","","574436","23.03434","Ahmedabad, Ahmedabad District, Gujarat","72.56145","Comfort Inn President","149","3.6","9","15","33","58","34","https://www.tripadvisor.com/Hotel_Review-g297608-d574436-Reviews-Comfort_Inn_President-Ahmedabad_Ahmedabad_District_Gujarat.html","http://www.comfortinnpresident.com/"
"Praktisches Stopover-Hotel","3","2015-11","2016-01-19","Allgemeine Einschätzung im Vgl zu den Sternen
Die Zimmer und die Gesamtausstattung des Hotels entsprechen 3 Sternen. Von der Hotelhalle bis zu den Zimmern ist alles eher zweckmäßig eingerichtet. Wenn man aber nur übernachten will, dann macht es durchaus Sinn, dieses Hotel zu buchen.

Lage des Hotels
Das Hotel liegt zentral, direkt um die Ecke ist eine Einkaufsstraße und mehrere Banken, ein sog liquor-shop findet sich in der Parterre des Gebäudes

Ausstattung (Rezeption, Aufenthaltsräume, Zimmer, Restaurant)
Die Ausstattung des Hotels ist von einfacher Qualität. Man merkt den Möbeln und sonstigen Ausstattungsgegenständen Verschleißerscheinungen an. Da das Hotel ziemlich verwinkelt gebaut ist, gehen viele Zimmer auf einen Innenbereich oder eine Seitenstraße, was  aber durchaus kein Nachteil sein muss. Man hat zwar keinen akzeptablen Ausblick, dafür aber eine ruhige Nacht.

Sauberkeit,Funktionalität der Ausstattung
Wenn man indische Maßstäbe anlegt, dann war das Hotel sauber, allzu genau hingucken sollte man aber nicht. Wie in fast allen besuchten Hotels liefen im TV nur indische Sender. Zumindest hier hätte ich Deutsche Welle oder BBC erwartet. FREE WiFi war vorhanden.

Service
Nichts Auffälliges, alles im Rahmen des Normalen

Qualität des Essen
Das Hotelrestaurant bot gute indische Küche, preiswertes  Essen, eine umfangreiche Speisekarte, sogar nichtvegetarisches Essen, und das will in Gujarat etwas heißen. Der Service war aufmerksam und bemüht. Bei zwei Besuchen waren wir die einzigen Gäste.","https://www.tripadvisor.com/ShowUserReviews-g297608-d574436-r341165114-Comfort_Inn_President-Ahmedabad_Ahmedabad_District_Gujarat.html",,"79","36135408","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/02/27/61/f0/winontours.jpg","79","89","267","www.tripadvisor.com/Profile/winontours","winontours","26A3831F5517275B6AEE761ADFC92C08",,,,,"winontours",,,,,,,,"Off C.G.Road Opposite Municipal Market, Ahmedabad 380009 India","Ahmedabad","India","380009","Gujarat","Off C.G.Road Opposite Municipal Market","","574436","23.03434","Ahmedabad, Ahmedabad District, Gujarat","72.56145","Comfort Inn President","149","3.6","9","15","33","58","34","https://www.tripadvisor.com/Hotel_Review-g297608-d574436-Reviews-Comfort_Inn_President-Ahmedabad_Ahmedabad_District_Gujarat.html","http://www.comfortinnpresident.com/"
"Not bad overall, but...","3","2015-11","2015-12-01","They have a decent restaurant downstairs. I ate most of my meals there to manage the time better. The breakfast was standard fare. 

The 'deluxe' rooms are almost shaped like a triangle. I thought it was only the room that I was allotted but a glance through some open doors proved otherwise. The rooms are utilitarian but extremely cramped. I love individual beds in general but in this size of room it meant even lesser space to walk around than if you had been in a room with a double bed. 

That being said, the mattresses were nice and I generally slept very comfortably. They don't serve bottled water (good for the environment) but you really have to put a lot of trust in their water filtration. Thankfully, no complaints. 

Room service was generally prompt. 

A very old hotel, but they do their best. 
      ","https://www.tripadvisor.com/ShowUserReviews-g297608-d574436-r330111628-Comfort_Inn_President-Ahmedabad_Ahmedabad_District_Gujarat.html",,"1200","452389949","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/ec/3d/default-avatar-2020-1.jpg","1200","16","6","www.tripadvisor.com/Profile/960ramd","960ramd","BF8AF2A4189CFF08884AD0408A158C74",,,,,"960ramd",,,,,,,,"Off C.G.Road Opposite Municipal Market, Ahmedabad 380009 India","Ahmedabad","India","380009","Gujarat","Off C.G.Road Opposite Municipal Market","","574436","23.03434","Ahmedabad, Ahmedabad District, Gujarat","72.56145","Comfort Inn President","149","3.6","9","15","33","58","34","https://www.tripadvisor.com/Hotel_Review-g297608-d574436-Reviews-Comfort_Inn_President-Ahmedabad_Ahmedabad_District_Gujarat.html","http://www.comfortinnpresident.com/"
"Decent location, average hotel","3","2015-10","2015-10-31","While on a business trip, had a day's stay at this hotel recently. WHile check in procedure was quick and staff was friendly, room was quite Okay. However, promised wifi never worked during my period of stay. Room size was just about adequate but the air conditioning had no temperature control. So, either it is too cold or off. These two things are just not expected from a star hotel.","https://www.tripadvisor.com/ShowUserReviews-g297608-d574436-r323549772-Comfort_Inn_President-Ahmedabad_Ahmedabad_District_Gujarat.html",,"2256","220899055","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/2a/a6/ef/reesh-india.jpg","1499","86","164","www.tripadvisor.com/Profile/Reesh-India","Reesh-India","8F4BD0F88E5C34C5D23E85E2CDCD47BC",,,,,"Reesh-India",,,,,,,,"Off C.G.Road Opposite Municipal Market, Ahmedabad 380009 India","Ahmedabad","India","380009","Gujarat","Off C.G.Road Opposite Municipal Market","","574436","23.03434","Ahmedabad, Ahmedabad District, Gujarat","72.56145","Comfort Inn President","149","3.6","9","15","33","58","34","https://www.tripadvisor.com/Hotel_Review-g297608-d574436-Reviews-Comfort_Inn_President-Ahmedabad_Ahmedabad_District_Gujarat.html","http://www.comfortinnpresident.com/"
"Pigeon Hole rooms for bookings done through cleartrip. No complimentary water bottles and wifi is real bad","2","2015-09","2015-10-06","Hotel is good in location. Has a legal wine and liquor store.
Cons- Rooms are clumsy, small and smelly
Food is very expensive for a quality which is normal
No complimentary bottled water is given. You need to buy them. The coffee maker doesnt work. Bathroom is tight and leaking water pipes.
Good frontage and location right in the heart of CG Road","https://www.tripadvisor.com/ShowUserReviews-g297608-d574436-r316514764-Comfort_Inn_President-Ahmedabad_Ahmedabad_District_Gujarat.html",,"50","153202407","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/21/ae/e7/manoj-n.jpg","50","5","37","www.tripadvisor.com/Profile/ManojKumarNayak","ManojKumarNayak","186B112D43A0698C5F7FBE0A59B0182F",,"304554","Mumbai, India","Mumbai","ManojKumarNayak",,,,,,,,"Off C.G.Road Opposite Municipal Market, Ahmedabad 380009 India","Ahmedabad","India","380009","Gujarat","Off C.G.Road Opposite Municipal Market","","574436","23.03434","Ahmedabad, Ahmedabad District, Gujarat","72.56145","Comfort Inn President","149","3.6","9","15","33","58","34","https://www.tripadvisor.com/Hotel_Review-g297608-d574436-Reviews-Comfort_Inn_President-Ahmedabad_Ahmedabad_District_Gujarat.html","http://www.comfortinnpresident.com/"
"A so-so place to stay back","4","2015-03","2015-07-01","I had been to Ahmedabad for a business purposes for a couple of days. Being short of time, I had to book a room wherever possible. While the hotel looked really good from the outside & rooms too are decently placed, it was the service that put me off big time. Despite numerous reminders, it became really hard to get the staff to work.","https://www.tripadvisor.com/ShowUserReviews-g297608-d574436-r284679535-Comfort_Inn_President-Ahmedabad_Ahmedabad_District_Gujarat.html",,"1200","452389359","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/e9/ef/default-avatar-2020-66.jpg","1200","64","67","www.tripadvisor.com/Profile/Parikhshit","Parikhshit","26E883C954A7B8B077A3085BE2AA42F9",,"304554","Mumbai, India","Mumbai","Parikhshit",,,,,,,,"Off C.G.Road Opposite Municipal Market, Ahmedabad 380009 India","Ahmedabad","India","380009","Gujarat","Off C.G.Road Opposite Municipal Market","","574436","23.03434","Ahmedabad, Ahmedabad District, Gujarat","72.56145","Comfort Inn President","149","3.6","9","15","33","58","34","https://www.tripadvisor.com/Hotel_Review-g297608-d574436-Reviews-Comfort_Inn_President-Ahmedabad_Ahmedabad_District_Gujarat.html","http://www.comfortinnpresident.com/"
"""Stay - Relax - Enjoy - Drink - Eat""","5","2015-06","2015-06-14","Excellent hotel located right in the heart of city. The rooms was very very nice with all amenities including small fridge, tea/coffe maker and toilets were also well maintained and cleaned. Free wifi with good speed ensures that you are never offline. Special services include Liquor Permit for outside Gujarat Residents, so you can have drink of your choice. The services were very good with well trained and highly co-operative staff. The best was the location, close to C G Road and Municipal Market.","https://www.tripadvisor.com/ShowUserReviews-g297608-d574436-r280283243-Comfort_Inn_President-Ahmedabad_Ahmedabad_District_Gujarat.html",,"2448","357664121","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/51/85/79/abhay-parmar.jpg","2448","71","3365","www.tripadvisor.com/Profile/Abhay_Parmar","Abhay_Parmar","96E81FECBE7B061A8FF185DE7F218730",,"297613","Vadodara, India","Vadodara","Abhay_Parmar",,,,,,,,"Off C.G.Road Opposite Municipal Market, Ahmedabad 380009 India","Ahmedabad","India","380009","Gujarat","Off C.G.Road Opposite Municipal Market","","574436","23.03434","Ahmedabad, Ahmedabad District, Gujarat","72.56145","Comfort Inn President","149","3.6","9","15","33","58","34","https://www.tripadvisor.com/Hotel_Review-g297608-d574436-Reviews-Comfort_Inn_President-Ahmedabad_Ahmedabad_District_Gujarat.html","http://www.comfortinnpresident.com/"
"A Place sensitive to your needs","4","2015-04","2015-04-18","I went to Ahmedabad on a business trip and had requested a friend to book a hotel with airport pick up and drop as well as all amenities. Hotel Comfort inn president was his choice. The hotel is 2 minutes from the airport. The pick up was smooth and hassle free. Rooms are small but packed with all facilities. Corridors carpeted. There is a restaurant that is reasonably good. We ate dinner there. Normal dishes the chef handled well. The sandwiches are very good. Some so called ethnic dishes were not authentic Free WI FI. Complimentary breakfast that was good. The staff are very good, competent and sensitive to your needs. In all, this was a clean cut hotel for ones needs for a short stay.
I needed to check out at evening 5.30 pm where as check out time is 9.00 am. They made a special consideration and allowed me to keep the room without extra cost. I appreciated it. The room tea coffee facility is a boon.
I liked the place. Will stay again if I go. Wish the rooms were little more spacious though.
Best wishes","https://www.tripadvisor.com/ShowUserReviews-g297608-d574436-r266511341-Comfort_Inn_President-Ahmedabad_Ahmedabad_District_Gujarat.html",,"50","282029122","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/cf/6c/42/asokadas.jpg","50","56","55","www.tripadvisor.com/Profile/asokadas","asokadas","4C3E305730DF37272079EA32E92B6777",,"304554","Mumbai, India","Mumbai","asokadas",,,,,,,,"Off C.G.Road Opposite Municipal Market, Ahmedabad 380009 India","Ahmedabad","India","380009","Gujarat","Off C.G.Road Opposite Municipal Market","","574436","23.03434","Ahmedabad, Ahmedabad District, Gujarat","72.56145","Comfort Inn President","149","3.6","9","15","33","58","34","https://www.tripadvisor.com/Hotel_Review-g297608-d574436-Reviews-Comfort_Inn_President-Ahmedabad_Ahmedabad_District_Gujarat.html","http://www.comfortinnpresident.com/"
